timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1746303604652,85,01_01_ClickEnterJPetStoreDemo-1,200,OK,Generate Html 1-1,text,true,,17124,407,5,5,https://unpkg.com/htmx.org@2.0.3/dist/htmx.min.js,80,0,0
1746303584826,657,01_01_ClickEnterJPetStoreDemo,200,"Number of samples in transaction : 2, number of failing samples : 0",Generate Html 1-1,,true,,23394,1375,5,5,null,572,19257,138
1746303604783,304,01_01_ClickEnterJPetStoreDemo,200,OK,Generate Html 1-2,text,true,,17626,797,5,5,https://unpkg.com/htmx.org@2.0.3/dist/htmx.min.js,217,0,118
1746303604783,217,01_01_ClickEnterJPetStoreDemo-0,301,Moved Permanently,Generate Html 1-2,text,true,,531,390,5,5,https://unpkg.com/htmx.org@2.0.3,217,0,118
1746303605000,87,01_01_ClickEnterJPetStoreDemo-1,200,OK,Generate Html 1-2,text,true,,17095,407,5,5,https://unpkg.com/htmx.org@2.0.3/dist/htmx.min.js,74,0,0
1746303585266,634,01_01_ClickEnterJPetStoreDemo,200,"Number of samples in transaction : 2, number of failing samples : 0",Generate Html 1-2,,true,,23365,1373,5,5,null,544,19190,118
1746303604960,319,01_01_ClickEnterJPetStoreDemo,200,OK,Generate Html 1-3,text,true,,17655,797,5,5,https://unpkg.com/htmx.org@2.0.3/dist/htmx.min.js,224,0,128
1746303604960,224,01_01_ClickEnterJPetStoreDemo-0,301,Moved Permanently,Generate Html 1-3,text,true,,531,390,5,5,https://unpkg.com/htmx.org@2.0.3,224,0,128
1746303605184,95,01_01_ClickEnterJPetStoreDemo-1,200,OK,Generate Html 1-3,text,true,,17124,407,5,5,https://unpkg.com/htmx.org@2.0.3/dist/htmx.min.js,89,0,0
1746303585147,671,01_01_ClickEnterJPetStoreDemo,200,"Number of samples in transaction : 2, number of failing samples : 0",Generate Html 1-3,,true,,23394,1374,5,5,null,576,19463,128
1746303606309,963,01_01_ClickEnterJPetStoreDemo,200,OK,Generate Html 1-5,text,true,,5739,576,5,5,https://jpetstore.aspectran.com/,961,0,155
1746303607322,368,01_01_ClickEnterJPetStoreDemo,200,OK,Generate Html 1-5,text,true,,17645,797,5,5,https://unpkg.com/htmx.org@2.0.3/dist/htmx.min.js,246,0,123
1746303607322,247,01_01_ClickEnterJPetStoreDemo-0,301,Moved Permanently,Generate Html 1-5,text,true,,531,390,5,5,https://unpkg.com/htmx.org@2.0.3,246,0,123
1746303607569,121,01_01_ClickEnterJPetStoreDemo-1,200,OK,Generate Html 1-5,text,true,,17114,407,5,5,https://unpkg.com/htmx.org@2.0.3/dist/htmx.min.js,113,0,0
1746303587263,1331,01_01_ClickEnterJPetStoreDemo,200,"Number of samples in transaction : 2, number of failing samples : 0",Generate Html 1-5,,true,,23384,1373,5,5,null,1207,19097,278
1746303616991,457,01_01_ClickEnterJPetStoreDemo,200,OK,Generate Html 1-4,text,true,,5739,576,5,5,https://jpetstore.aspectran.com/,451,0,0
1746303617645,298,01_01_ClickEnterJPetStoreDemo,200,OK,Generate Html 1-4,text,true,,17645,797,5,5,https://unpkg.com/htmx.org@2.0.3/dist/htmx.min.js,209,0,122
1746303617645,209,01_01_ClickEnterJPetStoreDemo-0,301,Moved Permanently,Generate Html 1-4,text,true,,531,390,5,5,https://unpkg.com/htmx.org@2.0.3,209,0,122
1746303617854,89,01_01_ClickEnterJPetStoreDemo-1,200,OK,Generate Html 1-4,text,true,,17114,407,5,5,https://unpkg.com/htmx.org@2.0.3/dist/htmx.min.js,80,0,0
1746303597913,755,01_01_ClickEnterJPetStoreDemo,200,"Number of samples in transaction : 2, number of failing samples : 0",Generate Html 1-4,,true,,23384,1373,5,5,null,660,19277,122
1746303641773,333,01_02_ClickOnSignIn,200,OK,Generate Html 1-1,text,true,,5548,601,5,5,https://jpetstore.aspectran.com/account/signonForm,331,0,0
1746303642291,235,01_02_ClickOnSignIn,200,OK,Generate Html 1-1,text,true,,25801,530,5,5,https://fonts.gstatic.com/s/opensans/v40/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTUGmu1aB.woff2,178,0,130
1746303604738,568,01_02_ClickOnSignIn,200,"Number of samples in transaction : 2, number of failing samples : 0",Generate Html 1-1,,true,,31349,1131,5,5,null,509,37223,130
1746303642237,327,01_02_ClickOnSignIn,200,OK,Generate Html 1-3,text,true,,5548,600,5,5,https://jpetstore.aspectran.com/account/signonForm,327,0,0
1746303642287,323,01_02_ClickOnSignIn,200,OK,Generate Html 1-2,text,true,,5548,599,5,5,https://jpetstore.aspectran.com/account/signonForm,323,0,0
1746303642604,215,01_02_ClickOnSignIn,200,OK,Generate Html 1-3,text,true,,25801,530,5,5,https://fonts.gstatic.com/s/opensans/v40/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTUGmu1aB.woff2,164,0,116
1746303605280,542,01_02_ClickOnSignIn,200,"Number of samples in transaction : 2, number of failing samples : 0",Generate Html 1-3,,true,,31349,1130,5,5,null,491,37001,116
1746303642716,230,01_02_ClickOnSignIn,200,OK,Generate Html 1-2,text,true,,25801,530,5,5,https://fonts.gstatic.com/s/opensans/v40/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTUGmu1aB.woff2,172,0,123
1746303605088,553,01_02_ClickOnSignIn,200,"Number of samples in transaction : 2, number of failing samples : 0",Generate Html 1-2,,true,,31349,1129,5,5,null,495,37308,123
1746303644868,320,01_02_ClickOnSignIn,200,OK,Generate Html 1-5,text,true,,5548,599,5,5,https://jpetstore.aspectran.com/account/signonForm,318,0,0
1746303645215,211,01_02_ClickOnSignIn,200,OK,Generate Html 1-5,text,true,,25801,530,5,5,https://fonts.gstatic.com/s/opensans/v40/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTUGmu1aB.woff2,160,0,114
1746303607690,531,01_02_ClickOnSignIn,200,"Number of samples in transaction : 2, number of failing samples : 0",Generate Html 1-5,,true,,31349,1129,5,5,null,478,37208,114
1746303655010,1256,01_02_ClickOnSignIn,200,OK,Generate Html 1-4,text,true,,5548,599,5,5,https://jpetstore.aspectran.com/account/signonForm,1253,0,292
1746303656492,231,01_02_ClickOnSignIn,200,OK,Generate Html 1-4,text,true,,25801,530,5,5,https://fonts.gstatic.com/s/opensans/v40/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTUGmu1aB.woff2,172,0,119
1746303617943,1487,01_02_ClickOnSignIn,200,"Number of samples in transaction : 2, number of failing samples : 0",Generate Html 1-4,,true,,31349,1129,5,5,null,1425,37297,411
1746303692964,1318,01_03_EnterCredsAndClickLogin,200,OK,Generate Html 1-3,text,true,,6171,1457,5,5,https://jpetstore.aspectran.com/,951,0,126
1746303692964,951,01_03_EnterCredsAndClickLogin-0,302,Found,Generate Html 1-3,,true,,252,767,5,5,https://jpetstore.aspectran.com/account/signon,951,0,126
1746303693915,367,01_03_EnterCredsAndClickLogin-1,200,OK,Generate Html 1-3,text,true,,5919,690,5,5,https://jpetstore.aspectran.com/,367,0,0
1746303642820,1318,01_03_EnterCredsAndClickLogin,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-3,,true,,6171,1457,5,5,null,951,50148,126
1746303693058,1257,01_03_EnterCredsAndClickLogin,200,OK,Generate Html 1-2,text,true,,6171,1455,5,5,https://jpetstore.aspectran.com/,942,0,118
1746303693058,942,01_03_EnterCredsAndClickLogin-0,302,Found,Generate Html 1-2,,true,,252,766,5,5,https://jpetstore.aspectran.com/account/signon,942,0,118
1746303694001,314,01_03_EnterCredsAndClickLogin-1,200,OK,Generate Html 1-2,text,true,,5919,689,5,5,https://jpetstore.aspectran.com/,314,0,0
1746303642946,1257,01_03_EnterCredsAndClickLogin,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-2,,true,,6171,1455,5,5,null,942,50116,118
1746303692938,1726,01_03_EnterCredsAndClickLogin,200,OK,Generate Html 1-1,text,true,,6171,1459,5,5,https://jpetstore.aspectran.com/,1298,0,340
1746303692938,1298,01_03_EnterCredsAndClickLogin-0,302,Found,Generate Html 1-1,,true,,252,768,5,5,https://jpetstore.aspectran.com/account/signon,1298,0,340
1746303694236,428,01_03_EnterCredsAndClickLogin-1,200,OK,Generate Html 1-1,text,true,,5919,691,5,5,https://jpetstore.aspectran.com/,421,0,0
1746303642526,1726,01_03_EnterCredsAndClickLogin,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-1,,true,,6171,1459,5,5,null,1298,50415,340
1746303695894,1159,01_03_EnterCredsAndClickLogin,200,OK,Generate Html 1-5,text,true,,6171,1455,5,5,https://jpetstore.aspectran.com/,776,0,366
1746303695894,776,01_03_EnterCredsAndClickLogin-0,302,Found,Generate Html 1-5,,true,,252,766,5,5,https://jpetstore.aspectran.com/account/signon,776,0,366
1746303696670,383,01_03_EnterCredsAndClickLogin-1,200,OK,Generate Html 1-5,text,true,,5919,689,5,5,https://jpetstore.aspectran.com/,379,0,0
1746303645426,1159,01_03_EnterCredsAndClickLogin,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-5,,true,,6171,1455,5,5,null,776,50472,366
1746303707151,647,01_03_EnterCredsAndClickLogin,200,OK,Generate Html 1-4,text,true,,6171,1455,5,5,https://jpetstore.aspectran.com/,327,0,0
1746303707151,327,01_03_EnterCredsAndClickLogin-0,302,Found,Generate Html 1-4,,true,,252,766,5,5,https://jpetstore.aspectran.com/account/signon,327,0,0
1746303707479,319,01_03_EnterCredsAndClickLogin-1,200,OK,Generate Html 1-4,text,true,,5919,689,5,5,https://jpetstore.aspectran.com/,319,0,0
1746303656724,647,01_03_EnterCredsAndClickLogin,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-4,,true,,6171,1455,5,5,null,327,50431,0
1746303712846,325,01_04_ClickOnFish,200,OK,Generate Html 1-2,text,true,,5542,596,5,5,https://jpetstore.aspectran.com/categories/FISH,322,0,0
1746303694316,325,01_04_ClickOnFish,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-2,,true,,5542,596,5,5,null,322,18532,0
1746303713042,336,01_04_ClickOnFish,200,OK,Generate Html 1-3,text,true,,5542,597,5,5,https://jpetstore.aspectran.com/categories/FISH,336,0,0
1746303694283,336,01_04_ClickOnFish,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-3,,true,,5542,597,5,5,null,336,18762,0
1746303713243,332,01_04_ClickOnFish,200,OK,Generate Html 1-1,text,true,,5542,598,5,5,https://jpetstore.aspectran.com/categories/FISH,332,0,0
1746303694664,332,01_04_ClickOnFish,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-1,,true,,5542,598,5,5,null,332,18582,0
1746303715381,336,01_04_ClickOnFish,200,OK,Generate Html 1-5,text,true,,5542,596,5,5,https://jpetstore.aspectran.com/categories/FISH,336,0,0
1746303697054,336,01_04_ClickOnFish,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-5,,true,,5542,596,5,5,null,336,18330,0
1746303726237,937,01_04_ClickOnFish,200,OK,Generate Html 1-4,text,true,,5542,596,5,5,https://jpetstore.aspectran.com/categories/FISH,932,0,127
1746303707799,937,01_04_ClickOnFish,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-4,,true,,5542,596,5,5,null,932,18440,127
1746303728069,425,01_05_ClickOnProduct,200,OK,Generate Html 1-2,text,true,,5613,613,5,5,https://jpetstore.aspectran.com/products/FI-SW-01,424,0,0
1746303713171,425,01_05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-2,,true,,5613,613,5,5,null,424,14898,0
1746303728378,317,01_05_ClickOnProduct,200,OK,Generate Html 1-3,text,true,,5613,614,5,5,https://jpetstore.aspectran.com/products/FI-SW-01,317,0,0
1746303713379,317,01_05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-3,,true,,5613,614,5,5,null,317,14999,0
1746303728603,430,01_05_ClickOnProduct,200,OK,Generate Html 1-1,text,true,,5613,615,5,5,https://jpetstore.aspectran.com/products/FI-SW-01,428,0,0
1746303713576,430,01_05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-1,,true,,5613,615,5,5,null,428,15027,0
1746303730756,407,01_05_ClickOnProduct,200,OK,Generate Html 1-5,text,true,,5613,613,5,5,https://jpetstore.aspectran.com/products/FI-SW-01,403,0,0
1746303715718,407,01_05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-5,,true,,5613,613,5,5,null,403,15038,0
1746303742086,314,01_05_ClickOnProduct,200,OK,Generate Html 1-4,text,true,,5613,613,5,5,https://jpetstore.aspectran.com/products/FI-SW-01,314,0,0
1746303727175,314,01_05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-4,,true,,5613,613,5,5,null,314,14914,0
1746303755153,753,01_06_ClickOnAddToCart,200,OK,Generate Html 1-2,text,true,,6273,1240,5,5,https://jpetstore.aspectran.com/cart/viewCart,442,0,131
1746303755153,442,01_06_ClickOnAddToCart-0,302,Found,Generate Html 1-2,,true,,265,629,5,5,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,442,0,131
1746303755596,310,01_06_ClickOnAddToCart-1,200,OK,Generate Html 1-2,text,true,,6008,611,5,5,https://jpetstore.aspectran.com/cart/viewCart,310,0,0
1746303728494,753,01_06_ClickOnAddToCart,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-2,,true,,6273,1240,5,5,null,442,26662,131
1746303755775,776,01_06_ClickOnAddToCart,200,OK,Generate Html 1-1,text,true,,6273,1244,5,5,https://jpetstore.aspectran.com/cart/viewCart,454,0,130
1746303755775,454,01_06_ClickOnAddToCart-0,302,Found,Generate Html 1-1,,true,,265,631,5,5,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,454,0,130
1746303756229,322,01_06_ClickOnAddToCart-1,200,OK,Generate Html 1-1,text,true,,6008,613,5,5,https://jpetstore.aspectran.com/cart/viewCart,322,0,0
1746303729033,776,01_06_ClickOnAddToCart,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-1,,true,,6273,1244,5,5,null,454,26744,130
1746303757872,784,01_06_ClickOnAddToCart,200,OK,Generate Html 1-5,text,true,,6273,1240,5,5,https://jpetstore.aspectran.com/cart/viewCart,463,0,131
1746303757872,463,01_06_ClickOnAddToCart-0,302,Found,Generate Html 1-5,,true,,265,629,5,5,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,463,0,131
1746303758335,321,01_06_ClickOnAddToCart-1,200,OK,Generate Html 1-5,text,true,,6008,611,5,5,https://jpetstore.aspectran.com/cart/viewCart,320,0,0
1746303731163,784,01_06_ClickOnAddToCart,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-5,,true,,6273,1240,5,5,null,463,26713,131
1746303755447,4200,01_06_ClickOnAddToCart,200,OK,Generate Html 1-3,text,true,,6273,1242,5,5,https://jpetstore.aspectran.com/cart/viewCart,2863,0,1388
1746303755447,2863,01_06_ClickOnAddToCart-0,302,Found,Generate Html 1-3,,true,,265,630,5,5,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,2863,0,1388
1746303758309,1338,01_06_ClickOnAddToCart-1,200,OK,Generate Html 1-3,text,true,,6008,612,5,5,https://jpetstore.aspectran.com/cart/viewCart,1158,0,0
1746303728695,4200,01_06_ClickOnAddToCart,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-3,,true,,6273,1242,5,5,null,2863,26756,1388
1746303768937,618,01_06_ClickOnAddToCart,200,OK,Generate Html 1-4,text,true,,6273,1240,5,5,https://jpetstore.aspectran.com/cart/viewCart,307,0,0
1746303768937,307,01_06_ClickOnAddToCart-0,302,Found,Generate Html 1-4,,true,,265,629,5,5,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,307,0,0
1746303769244,311,01_06_ClickOnAddToCart-1,200,OK,Generate Html 1-4,text,true,,6008,611,5,5,https://jpetstore.aspectran.com/cart/viewCart,309,0,0
1746303742401,618,01_06_ClickOnAddToCart,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-4,,true,,6273,1240,5,5,null,307,26537,0
1746303772221,331,01_07_ClickOnProceedToCheckOut,200,OK,Generate Html 1-2,text,true,,6037,612,5,5,https://jpetstore.aspectran.com/order/newOrderForm,330,0,0
1746303755907,331,01_07_ClickOnProceedToCheckOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-2,,true,,6037,612,5,5,null,330,16316,0
1746303772815,317,01_07_ClickOnProceedToCheckOut,200,OK,Generate Html 1-1,text,true,,6037,614,5,5,https://jpetstore.aspectran.com/order/newOrderForm,317,0,0
1746303756551,317,01_07_ClickOnProceedToCheckOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-1,,true,,6037,614,5,5,null,317,16266,0
1746303774653,326,01_07_ClickOnProceedToCheckOut,200,OK,Generate Html 1-5,text,true,,6037,612,5,5,https://jpetstore.aspectran.com/order/newOrderForm,325,0,0
1746303758657,326,01_07_ClickOnProceedToCheckOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-5,,true,,6037,612,5,5,null,325,15997,0
1746303775797,408,01_07_ClickOnProceedToCheckOut,200,OK,Generate Html 1-3,text,true,,6037,613,5,5,https://jpetstore.aspectran.com/order/newOrderForm,407,0,0
1746303759648,408,01_07_ClickOnProceedToCheckOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-3,,true,,6037,613,5,5,null,407,16150,0
1746303785804,353,01_07_ClickOnProceedToCheckOut,200,OK,Generate Html 1-4,text,true,,6037,612,5,5,https://jpetstore.aspectran.com/order/newOrderForm,352,0,0
1746303769555,353,01_07_ClickOnProceedToCheckOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-4,,true,,6037,612,5,5,null,352,16250,0
1746303791574,321,01_08_EnterPaymentDetailsAndContinue,200,OK,Generate Html 1-2,text,true,,5855,1015,5,5,https://jpetstore.aspectran.com/order/newOrder,321,0,0
1746303772552,321,01_08_EnterPaymentDetailsAndContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-2,,true,,5855,1015,5,5,null,321,19023,0
1746303791811,327,01_08_EnterPaymentDetailsAndContinue,200,OK,Generate Html 1-1,text,true,,5855,1017,5,5,https://jpetstore.aspectran.com/order/newOrder,325,0,0
1746303773132,327,01_08_EnterPaymentDetailsAndContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-1,,true,,5855,1017,5,5,null,325,18680,0
1746303794086,322,01_08_EnterPaymentDetailsAndContinue,200,OK,Generate Html 1-5,text,true,,5856,1015,5,5,https://jpetstore.aspectran.com/order/newOrder,319,0,0
1746303774979,322,01_08_EnterPaymentDetailsAndContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-5,,true,,5856,1015,5,5,null,319,19108,0
1746303794929,349,01_08_EnterPaymentDetailsAndContinue,200,OK,Generate Html 1-3,text,true,,5855,1016,5,5,https://jpetstore.aspectran.com/order/newOrder,349,0,0
1746303776206,349,01_08_EnterPaymentDetailsAndContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-3,,true,,5855,1016,5,5,null,349,18725,0
1746303804955,990,01_08_EnterPaymentDetailsAndContinue,200,OK,Generate Html 1-4,text,true,,5855,1015,5,5,https://jpetstore.aspectran.com/order/newOrder,988,0,160
1746303786157,990,01_08_EnterPaymentDetailsAndContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-4,,true,,5855,1015,5,5,null,988,18800,160
1746303807643,711,01_09_ClickOnConfirm,200,OK,Generate Html 1-2,text,true,,6428,1466,5,5,https://jpetstore.aspectran.com/order/viewOrder?orderId=15689&submitted=true,347,0,0
1746303807643,347,01_09_ClickOnConfirm-0,302,Found,Generate Html 1-2,,true,,296,737,5,5,https://jpetstore.aspectran.com/order/submitOrder,347,0,0
1746303807991,363,01_09_ClickOnConfirm-1,200,OK,Generate Html 1-2,text,true,,6132,729,5,5,https://jpetstore.aspectran.com/order/viewOrder?orderId=15689&submitted=true,363,0,0
1746303791895,711,01_09_ClickOnConfirm,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-2,,true,,6428,1466,5,5,null,347,15751,0
1746303807945,682,01_09_ClickOnConfirm,200,OK,Generate Html 1-1,text,true,,6436,1470,5,5,https://jpetstore.aspectran.com/order/viewOrder?orderId=15690&submitted=true,337,0,0
1746303807945,337,01_09_ClickOnConfirm-0,302,Found,Generate Html 1-1,,true,,296,739,5,5,https://jpetstore.aspectran.com/order/submitOrder,337,0,0
1746303808282,345,01_09_ClickOnConfirm-1,200,OK,Generate Html 1-1,text,true,,6140,731,5,5,https://jpetstore.aspectran.com/order/viewOrder?orderId=15690&submitted=true,344,0,0
1746303792138,682,01_09_ClickOnConfirm,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-1,,true,,6436,1470,5,5,null,337,15810,0
1746303810135,718,01_09_ClickOnConfirm,200,OK,Generate Html 1-5,text,true,,6433,1466,5,5,https://jpetstore.aspectran.com/order/viewOrder?orderId=15691&submitted=true,340,0,0
1746303810135,340,01_09_ClickOnConfirm-0,302,Found,Generate Html 1-5,,true,,296,737,5,5,https://jpetstore.aspectran.com/order/submitOrder,340,0,0
1746303810475,378,01_09_ClickOnConfirm-1,200,OK,Generate Html 1-5,text,true,,6137,729,5,5,https://jpetstore.aspectran.com/order/viewOrder?orderId=15691&submitted=true,378,0,0
1746303794408,718,01_09_ClickOnConfirm,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-5,,true,,6433,1466,5,5,null,340,15729,0
1746303811097,698,01_09_ClickOnConfirm,200,OK,Generate Html 1-3,text,true,,6433,1468,5,5,https://jpetstore.aspectran.com/order/viewOrder?orderId=15692&submitted=true,329,0,0
1746303811097,329,01_09_ClickOnConfirm-0,302,Found,Generate Html 1-3,,true,,296,738,5,5,https://jpetstore.aspectran.com/order/submitOrder,329,0,0
1746303811427,368,01_09_ClickOnConfirm-1,200,OK,Generate Html 1-3,text,true,,6137,730,5,5,https://jpetstore.aspectran.com/order/viewOrder?orderId=15692&submitted=true,364,0,0
1746303795279,698,01_09_ClickOnConfirm,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-3,,true,,6433,1468,5,5,null,329,15820,0
1746303821686,708,01_09_ClickOnConfirm,200,OK,Generate Html 1-4,text,true,,6432,1466,5,5,https://jpetstore.aspectran.com/order/viewOrder?orderId=15693&submitted=true,334,0,0
1746303821686,334,01_09_ClickOnConfirm-0,302,Found,Generate Html 1-4,,true,,296,737,5,5,https://jpetstore.aspectran.com/order/submitOrder,334,0,0
1746303822020,374,01_09_ClickOnConfirm-1,200,OK,Generate Html 1-4,text,true,,6136,729,5,5,https://jpetstore.aspectran.com/order/viewOrder?orderId=15693&submitted=true,373,0,0
1746303805945,708,01_09_ClickOnConfirm,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-4,,true,,6432,1466,5,5,null,334,15744,0
1746303825441,1230,01_10_ClickOnSignOut,200,OK,Generate Html 1-1,text,true,,6223,1269,5,5,https://jpetstore.aspectran.com/,917,0,114
1746303825441,917,01_10_ClickOnSignOut-0,302,Found,Generate Html 1-1,,true,,393,642,5,5,https://jpetstore.aspectran.com/account/signoff,917,0,114
1746303826358,313,01_10_ClickOnSignOut-1,200,OK,Generate Html 1-1,text,true,,5830,627,5,5,https://jpetstore.aspectran.com/,308,0,0
1746303808628,1230,01_10_ClickOnSignOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-1,,true,,6223,1269,5,5,null,917,16814,114
1746303825420,1251,01_10_ClickOnSignOut,200,OK,Generate Html 1-2,text,true,,6220,1265,5,5,https://jpetstore.aspectran.com/,931,0,116
1746303825420,931,01_10_ClickOnSignOut-0,302,Found,Generate Html 1-2,,true,,391,640,5,5,https://jpetstore.aspectran.com/account/signoff,931,0,116
1746303826352,319,01_10_ClickOnSignOut-1,200,OK,Generate Html 1-2,text,true,,5829,625,5,5,https://jpetstore.aspectran.com/,319,0,0
1746303808355,1251,01_10_ClickOnSignOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-2,,true,,6220,1265,5,5,null,931,17067,116
1746303827758,1235,01_10_ClickOnSignOut,200,OK,Generate Html 1-5,text,true,,6220,1265,5,5,https://jpetstore.aspectran.com/,923,0,128
1746303827758,923,01_10_ClickOnSignOut-0,302,Found,Generate Html 1-5,,true,,391,640,5,5,https://jpetstore.aspectran.com/account/signoff,923,0,128
1746303828681,312,01_10_ClickOnSignOut-1,200,OK,Generate Html 1-5,text,true,,5829,625,5,5,https://jpetstore.aspectran.com/,312,0,0
1746303810853,1235,01_10_ClickOnSignOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-5,,true,,6220,1265,5,5,null,923,16906,128
1746303828722,1288,01_10_ClickOnSignOut,200,OK,Generate Html 1-3,text,true,,6221,1267,5,5,https://jpetstore.aspectran.com/,968,0,139
1746303828722,968,01_10_ClickOnSignOut-0,302,Found,Generate Html 1-3,,true,,392,641,5,5,https://jpetstore.aspectran.com/account/signoff,968,0,139
1746303829691,319,01_10_ClickOnSignOut-1,200,OK,Generate Html 1-3,text,true,,5829,626,5,5,https://jpetstore.aspectran.com/,316,0,0
1746303811795,1288,01_10_ClickOnSignOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-3,,true,,6221,1267,5,5,null,968,16928,139
1746303839405,622,01_10_ClickOnSignOut,200,OK,Generate Html 1-4,text,true,,6220,1265,5,5,https://jpetstore.aspectran.com/,312,0,0
1746303839405,312,01_10_ClickOnSignOut-0,302,Found,Generate Html 1-4,,true,,391,640,5,5,https://jpetstore.aspectran.com/account/signoff,312,0,0
1746303839717,310,01_10_ClickOnSignOut-1,200,OK,Generate Html 1-4,text,true,,5829,625,5,5,https://jpetstore.aspectran.com/,309,0,0
1746303822395,622,01_10_ClickOnSignOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Generate Html 1-4,,true,,6220,1265,5,5,null,312,17012,0
1746303845722,319,01_01_ClickEnterJPetStoreDemo,200,OK,Generate Html 1-1,text,true,,5739,578,5,5,https://jpetstore.aspectran.com/,319,0,0
1746303845821,316,01_01_ClickEnterJPetStoreDemo,200,OK,Generate Html 1-2,text,true,,5739,577,5,5,https://jpetstore.aspectran.com/,313,0,0
1746303846241,346,01_01_ClickEnterJPetStoreDemo,200,OK,Generate Html 1-1,text,true,,17660,797,5,5,https://unpkg.com/htmx.org@2.0.3/dist/htmx.min.js,266,0,157
1746303846241,266,01_01_ClickEnterJPetStoreDemo-0,301,Moved Permanently,Generate Html 1-1,text,true,,531,390,5,5,https://unpkg.com/htmx.org@2.0.3,266,0,157
1746303846507,80,01_01_ClickEnterJPetStoreDemo-1,200,OK,Generate Html 1-1,text,true,,17129,407,5,5,https://unpkg.com/htmx.org@2.0.3/dist/htmx.min.js,77,0,0
1746303826672,665,01_01_ClickEnterJPetStoreDemo,200,"Number of samples in transaction : 2, number of failing samples : 0",Generate Html 1-1,,true,,23399,1375,5,5,null,585,19252,157
1746303846371,311,01_01_ClickEnterJPetStoreDemo,200,OK,Generate Html 1-2,text,true,,17645,797,5,5,https://unpkg.com/htmx.org@2.0.3/dist/htmx.min.js,222,0,117
1746303846371,222,01_01_ClickEnterJPetStoreDemo-0,301,Moved Permanently,Generate Html 1-2,text,true,,531,390,5,5,https://unpkg.com/htmx.org@2.0.3,222,0,117
